,hash,benchmark,result(z3+''),time(z3+''),result(z3+'sat.local_search=true'),time(z3+'sat.local_search=true'),result(z3+'sat.lookahead_simplify=true'),time(z3+'sat.lookahead_simplify=true'),result(z3+'sat.ddfw_search=true'),time(z3+'sat.ddfw_search=true')
290,0a819f7ad46f70de5a184784da303f5e,VanDerWaerden_pd_2-3-21_399.cnf,sat,90.1760721610044,sat,33.82259920198703,sat,251.9910923850257,sat,14.539887027000077
291,0a81c16b871ab1a63046cc99041f4e47,a_rphp045_05.cnf,unknown,1000.0049897580176,unknown,1000.004196129972,unknown,1000.0056199440731,unknown,1000.0045632460387
292,0a910e1ca5b222324dc3ac8f03d6414d,62bits_11.dimacs.cnf,unknown,1000.005169201002,unknown,1000.0043996460154,unknown,1000.0046865789918,unknown,1000.0046600910136
293,0a919af45246c91929e92c301d6d9529,5col180_15_2.shuffled.cnf,unknown,1000.004666564986,unknown,1000.0043675510096,unknown,1000.0051247960656,unknown,1000.004611602053
294,0aab775f1790819177fb1851d9316efd,pb_300_04_lb_06.cnf,unsat,724.9069391720113,unknown,1000.0047165399884,unknown,1000.0056224550352,unknown,1000.0059625559952
295,0ab9ff4d0e75a279522d77671cdcb09c,rbsat-v2100c215164gyes4.cnf,unknown,1000.0051186549828,unknown,1000.0043129730038,unknown,1000.0046987909592,unknown,1000.0048692589626
296,0ac5ff376b826f68d384ba05a1d00de0,sokoban-p20.sas.cr.33.cnf,unknown,1000.0050705570028,unknown,1000.005265382002,unknown,1000.0127713429974,unknown,1000.0056421019835
297,0acb650946685281a796dcada88f8cfd,SGI_30_60_25_40_2-dir.shuffled-as.sat03-120.cnf,unknown,1000.0050281980076,unknown,1000.0044272820232,unknown,1000.0051293999422,unknown,1000.0047519330401
298,0acbab472c9386683c07f7a3ec214be3,9pipe_k.cnf,unknown,1000.0053381070028,unknown,1000.0053320989828,unknown,1000.0056737220148,unknown,1000.0056378979934
299,0acbeae513e3d822dbf5e5fc72a03455,sokoban-p20.sas.cr.39.cnf,unknown,1000.0056979839864,unknown,1000.0056177710068,unknown,1000.01008248399,unknown,1000.0057105720043
